100	2.7371043915041501e+28	25545510871.124237	126566629193.98706	115199370107.24069	23309.214326231377	6964.7392243914073	-26948.005555639047	-2.8696965668586045e+25	-3.2394317386118814e+27	-9.9483088407277427e+26	6.8263913632873069e+29	136217146546.68103	102481329465.50909	-38808863465.119553	-28368.043284103296	24586.205684852881	5121.9671662533437	-3.5458993608497669e+28	-2.7770960002568297e+28	2.2013254556864337e+28	7.4997686306185503e+29	-79151180958.911392	-128399995611.2355	-129216332910.2175	-986.35715012734727	18278.375784064818	9896.8177474554759	7.0059086829172052e+28	-1.5506653856909829e+28	-1.3026320946392902e+29	9.1843639264626051e+29	100749895512.47559	-42419989356.96669	107587987909.83295	-25141.464525433941	-19601.110764593403	-5486.2613303057224	8.8805993003111978e+27	7.9761960701187954e+28	2.286948561450944e+28	6.0241246674572751e+29	-26857666241.404449	-17184438680.850174	38935053296.822601	29737.56892594396	-8123.5618973726232	826.88465287297731	-1.3391430707231166e+27	6.5989418085049531e+28	4.549737045373606e+27	8.8411305374884961e+29	144205886635.09387	19394395486.169678	20025657010.276642	26084.606636354983	-5624.8550096642502	26243.358709031418	5.0497116641389453e+28	3.6846340553579242e+28	1.292092435938649e+29	9.6194272254133378e+29	-55193246763.755219	6826629236.7254333	63575875532.615875	3131.1144554666826	5685.3267250979916	16871.908524479673	8.1731597688474744e+28	4.373941162717233e+28	-7.8698512132458141e+28	3.574595518541426e+28	-30181487593.884354	-16156368780.022659	136254704318.12793	-15886.31844422143	18284.728372602127	18768.538417652504	1.0947437795298554e+27	1.4004859841632927e+27	-2.7096402546840925e+27	3.1620361724079016e+29	143418088040.04364	-83588614563.266098	125584825303.21216	-6687.9156682118373	9845.3893511767455	2903.975692067288	-2.1396172868485651e+28	2.9189365726315363e+28	-8.6856146439930123e+27	3.8416088769045248e+29	-141390862870.67776	-131345698414.99706	-69517817729.859528	-29436.995247116774	7609.7394421741992	20101.56785608342	2.3202658019968755e+28	2.2149320604117429e+28	6.601414540207217e+27	9.4412685649289075e+29	-140075577977.14862	81724632825.574188	121820873567.75107	-9053.7649481807675	-12289.747615479744	7079.3498200733884	6.2009970281811697e+28	-2.7387670569958028e+28	-4.4834734399260153e+28	9.0128915893029762e+29	116977895687.78961	-30243708416.933044	131110534202.82458	-12640.718409158624	20719.984588548534	23473.047676250826	-1.941386114193371e+28	-3.568640139699736e+28	-9.8980134103997604e+28	5.2454938629020549e+29	45023564666.054932	61207930329.818237	102225901024.5213	7688.3305412197151	25523.863153310427	15562.145237607016	-1.7866804847538095e+28	-2.0758720452669807e+28	-1.5176356869924634e+28	1.6673580849469321e+28	26846262522.435883	-57669395491.326874	-29749659485.998413	7091.0799303516178	-7803.0187533251083	10146.504584768089	-5.0273861139391541e+25	4.5335287775225436e+26	3.5020661617328067e+26	6.2756807809115716e+29	149033603444.24548	1240362064.5592041	21508480222.66684	-28208.394934520311	-13407.001049913	-1334.1292419164129	-7.0993132879290584e+28	1.1926114946840768e+29	3.6902893228867687e+27	3.7896400201708556e+29	21516256812.73465	-121273897248.91348	-65924051877.075836	-2301.169527834827	-303.52113316930627	-16962.703562789924	4.6281881208570155e+27	1.7088061417372677e+28	8.5927431698884831e+27	7.5096853440834558e+29	-47917682862.802261	-117448279572.39388	-67344623951.867508	29421.176388590211	18751.930179424555	-23023.744585469245	7.2191281410463567e+26	3.5226986398397199e+28	1.0530733026776075e+28	6.1849178173598838e+29	71378966523.976501	112692003260.68884	40549608734.692291	-10354.954218657203	-18995.478446127607	-27840.010150261227	-3.3359088997135909e+27	-4.254813605284216e+28	1.2879713887891546e+28	9.4560209566600814e+29	16007514002.73642	61532472172.534302	21951051974.646301	3008.2234614566987	-17445.43318052098	-21308.093560537367	-2.3375076529139372e+28	-5.198952674993303e+28	2.8630583195574988e+28	5.799971421576067e+29	-4262171012.4714966	36788885987.73111	137688343221.17657	-26549.182867887048	13102.997747763526	-15647.14173117985	2.7314874914480569e+28	-1.9144983032850157e+27	-5.8427060974722177e+28	5.1916079345271926e+29	-86002617066.72731	-13049226469.848877	-68961201803.275009	3215.9400420337697	3900.4988194911275	2738.834876911169	1.9737339902327317e+28	7.3857070528220906e+27	1.1137543113427913e+28	5.4395194009034309e+29	-36737855145.119995	48575451457.209625	-101266883616.92563	-23071.777752168375	2253.4909156400172	17856.545023553328	-1.046146762166371e+29	-3.347179915425965e+28	6.073921800453791e+28	4.4288780100761293e+29	66290062347.562073	100082674366.46048	-33453031155.957397	-13540.484757879974	2323.0292798592891	27699.604163737786	-1.3101938798915878e+28	-2.4482670125343915e+28	1.1821282754773249e+28	8.2446231174383261e+29	74387980636.389893	-118042447123.6963	-28662163987.132797	-15974.838103155995	13749.287772806965	-8194.764153191245	-3.9959737882885541e+28	-1.0522594093832379e+28	3.951725229785264e+27	2.9126631722015593e+29	-15738572536.845947	30790470578.144531	93128133166.175415	9651.7621072250258	-26451.751206280547	-25166.613755359598	6.9721739942141096e+26	6.6109899909499167e+27	-1.4695353517995022e+28	2.1446170210053899e+29	37243738066.052887	37861105607.757874	77524092620.017029	-29898.823443753095	-12712.688614946179	25251.44180061829	-6.3671536210026936e+27	-1.8866330767267637e+25	-6.551876848004089e+27	1.1715664728858778e+29	97704011643.167603	65539933981.159668	18013334445.66156	2798.8147702062561	3124.5216695240306	26912.060657940834	-4.1796466995531665e+27	-3.9186052556743773e+27	3.8198428283852432e+27	8.2097216735566877e+29	-122762245392.7818	123058323968.6947	43630343579.515015	20325.147048721628	-28996.824631000323	-27006.364081523552	3.8347019726773156e+28	-4.4579603890516931e+28	1.5029753194613062e+27	7.250514871984867e+28	73762315709.033203	-26005641173.573975	-40868560267.08548	-18395.251365562552	-29043.034147025566	-19548.085448121692	-1.8226291387577053e+27	-8.6964194765231959e+26	2.8701970966277781e+27	8.5427517904228037e+29	-127473926766.53058	-73573495877.708069	-129378935824.79047	11953.962287844144	22857.521946009962	19629.031359045315	4.0455604895330354e+28	9.9759450834844483e+27	4.1700397224860262e+28	7.0091898076475886e+29	-99275833344.681122	74402365658.619598	95422688380.546265	29685.635659697291	-2011.5400999838203	-7312.7954626981154	4.3352383488562314e+28	-3.5191542897601088e+28	-2.2306006969365761e+28	5.4140750674525721e+29	-144435092291.99731	-52003674163.484787	-41286097928.54921	-23439.467509016147	-15789.07003895802	-29531.150869806832	3.7349216075594055e+28	4.5949565059719307e+27	3.3199588165558384e+27	9.4809465900028177e+29	-73929473349.791702	-132687574756.65192	-143820057713.34286	29966.568471848295	-1738.6431860451776	-6937.7235960856669	-4.7541468611191287e+28	8.6564035265622849e+28	2.0973777135296691e+29	1.928552847198156e+29	-3908386665.3537292	17570954918.661621	-135860861039.65569	3723.5373136231356	18799.491808190709	-23047.959372889232	-3.551398328618069e+27	-2.4764046120425912e+27	1.5597252191433524e+28	2.6129165963266419e+29	58285068631.304901	132905359930.78046	138663192227.79163	21801.847057324769	11461.545089940329	16817.176093727896	-7.3792718894387944e+27	-2.423308235070695e+28	-1.7651893108625522e+28	8.5812471149889394e+29	-102749975050.21747	-102478096844.85109	-30140334544.768723	-19437.013468442958	-896.35420166717449	15714.713505336418	2.849574865754922e+28	3.5673233122206066e+28	1.1309698425663227e+27	2.8539198378047571e+29	66572878796.874023	80917813177.647919	-79954007188.768127	28528.681089416459	19646.047684199199	-14754.812980422195	-2.3894218265576336e+28	-4.2352204543682933e+27	6.2382683811673447e+27	9.7492082602358731e+29	-60462977648.928284	41537317117.460693	-99667166941.644226	17125.727137143593	-18178.345620715219	-17105.605568320309	3.7946346695390285e+29	3.7584612440961083e+29	4.2769951921562757e+29	3.4748774091136342e+29	-146894269202.32095	-50767824706.047684	32633820121.47168	12278.159913736476	-13572.492955053454	4259.4024419129855	2.5636856111039066e+28	2.0227584400803374e+28	6.4766950360057376e+27	5.680001157618925e+29	139445260674.43439	-44617107321.795593	-22162551838.980316	-22660.942903096297	580.95916667066558	19539.422723250194	-3.5773305621198285e+28	1.5903446534061055e+28	1.8484769433394178e+28	2.9836739434350369e+29	148423024825.01746	26270681003.23468	25127813394.706604	12999.180724378297	-8562.3011638234821	19034.761241187691	-1.0672711169470057e+29	-1.5900440918707679e+29	-9.9744851767400478e+28	6.9213102979503826e+29	-94581267537.819824	-128600258835.8709	50115556595.900818	-1008.8490094099398	12587.411684257633	20089.677958790991	3.5616482037317391e+28	5.4706595199680575e+28	-7.2197319911326127e+27	2.6861463506970484e+29	122045330317.71207	-135079638187.34496	34830712752.803558	25030.212251017903	-7169.4925786785279	-16507.093425144951	-1.2012160324791786e+28	1.3459540524384002e+28	-2.9788365400500207e+27	6.2180620231806422e+29	46290072331.340088	88761545083.840149	-93058104740.017136	7147.0666011548892	-21171.112475530761	6955.8686842005045	-4.8068942262899289e+27	-3.1252408653969117e+28	4.2410468903958537e+28	7.4143539499349975e+29	47049233455.699524	-17523543102.44487	-138059163367.40329	9094.451656143392	-28250.572419842039	7413.7300334003376	-1.7354094751240562e+28	7.6913195522887653e+25	4.6912758590651919e+28	3.6822720593954406e+29	-34064367918.327621	-17757543766.758194	-131892529447.51294	4270.8729087705142	728.43950741386288	13644.605457617254	2.8005691212077761e+27	6.9389761160314615e+27	2.5935628962136724e+28	5.436706461824486e+28	-83420744181.340912	18671416942.342834	-53105490004.227264	-22275.082800665445	6718.3557509995808	26345.044549715261	3.22164032064503e+27	-7.6278269946257481e+26	-4.742203977246756e+26	4.5918823802287785e+28	147744315861.60522	-100810244516.84683	50317507796.13736	8806.8776385890669	27590.260141338345	21451.880639163719	-2.6480045364817761e+27	1.8935580773886317e+27	-8.636713911064821e+25	2.6589907027014813e+29	-117904261810.66048	-7961253522.8772278	-147799660590.384	15828.994356947485	24903.04070287526	-27171.764763617779	1.0752216828315434e+28	-2.7264957325527815e+27	1.6400030881005084e+28	4.1539076647764747e+29	133262341415.16608	51209826348.912811	85085391688.666016	-10160.405328571986	-23309.543511508753	20638.572448230618	-2.9683398008751578e+28	-4.1668649487527299e+28	2.2333168686948837e+28	9.0184112634645809e+29	37094479979.525543	21415889389.540955	136862457397.79547	20734.747159636929	-21982.538761562919	-13248.606549226028	1.5561691518391495e+28	7.0432404733483066e+27	-7.2713192678120639e+28	9.7432773978442001e+29	73679084947.183289	-84517810137.252228	-143926031093.07867	14284.680161757715	-7065.6109028801366	11278.295368551415	-2.9243596967041881e+28	1.6873621727149092e+28	5.4608877831170669e+28	3.8485929626829909e+29	-47376753947.407364	13650879898.877289	45227509921.056915	-3056.2031516135685	-28862.074752739667	9485.5698661345814	2.3031731855836517e+28	-1.603977950634073e+28	3.6439488532647337e+28	2.1287985303528261e+29	130204829750.67792	61569025512.584015	38481185812.727173	22693.434205229132	-7444.2296556403089	-5286.6845276610402	-1.2381280116597217e+28	-1.2850115434805887e+28	1.6995724919536331e+27	2.0888381422440277e+29	-3768865696.0469055	-73240560397.15213	-116782517855.42001	-23334.877171243948	19635.065798477772	-25984.012119464584	-5.9387328898761075e+26	4.9626455310741114e+27	1.0103863828067364e+28	9.5666450027654457e+29	138262635324.27264	-46163093343.453064	129297671876.52069	12388.344026351508	3863.8193038589452	27074.328156688403	-1.3928392965057648e+29	6.6212566446518023e+28	-4.9381756584122196e+28	4.445504027250373e+29	133991042004.89404	41763117486.500702	98822909662.883209	-12677.142416442344	-18917.20055086408	-1189.9161111516478	-3.8325420877359183e+28	6.0849033994062021e+27	-5.1999056152802972e+28	7.3777757435761823e+29	-88896376378.320343	-108521731225.08533	135197228186.39001	-21738.309353468154	20609.458857499747	4735.6827998234294	2.2215231700764885e+28	2.2826608327608565e+28	-4.0967101496054137e+28	1.5918747627757761e+28	-84173853990.70282	147244991360.81195	-82559231497.607758	12411.456062650053	-15199.113835207705	-9868.3498706055543	3.3794675564167035e+26	-1.0910423013489226e+27	4.5117242884283696e+26	8.1794298154164082e+29	-127820240183.64969	-29261809950.350708	82382244398.995422	-27911.520999815093	14915.019341239247	12335.983227163546	4.2558725161288846e+28	1.2744800867737407e+28	-4.7800841197410169e+28	7.4128038380147894e+29	-56105806774.509048	47051556919.259735	-94250764066.470215	-14422.952981862683	-12237.06514678759	-29085.570908657075	-2.229223004884748e+29	-3.9080465101585369e+29	-3.4910763318844597e+29	5.4833174387241091e+29	-5771328348.5599365	-1377434959.3452454	-64167204692.106323	11066.459054623949	8020.1667631138844	-15793.995329082942	-8.6293122055095788e+27	1.0146529587607498e+28	1.5980817185171903e+28	8.2213582837038296e+29	-6851872036.6302185	94708437353.702454	101416372764.58386	11794.854794533392	18390.68574290289	-26228.571746604783	2.0330669173733488e+28	-5.2166508304395094e+28	-1.7352387683188595e+28	4.0343851388038562e+29	-134042140601.22247	-30484608086.051697	-83585551396.750641	-22372.476156974433	18050.716420659199	29759.338600448958	2.5482742807104329e+28	-2.6891674021735175e+27	1.3833905529369999e+28	1.6193338080398124e+29	14828678669.793854	60476609138.0625	120964129488.43283	21744.574379056961	-8494.3668164752271	-24657.326943547152	2.0406110335068276e+27	-7.7565537623236219e+27	-1.2059673882934596e+28	1.2202702337436855e+29	46342840183.685944	-118714489261.02113	51107630134.144623	-21885.697660914484	5981.6151559267237	27388.085088407664	-7.4110590103513445e+26	6.7083534380792838e+27	-1.8199909951752936e+27	8.1967935657985648e+29	-79991090544.495316	-92029551343.074799	42544555474.326263	12631.407511714569	-29464.222797874463	-1207.8143801576553	1.3498228627725243e+28	1.5943363208664648e+28	-5.0811551399683347e+27	4.0710437136442756e+29	94632314725.14212	12818069366.187836	93162865677.458618	22118.034824783936	26466.692283966899	-28084.537171798078	-3.8424251714560372e+28	-3.5564882769054587e+28	1.2240409860673932e+28	9.9575931159624363e+29	72587043383.432098	-141625992996.444	-102692192444.90015	-12516.855617294485	13770.123228323704	-26345.612619233136	-2.7788251940496708e+28	5.3861095818797596e+28	4.0583687095236776e+28	1.5379531278066168e+29	-123621218080.45601	-105014697813.90146	-67253299205.216263	14544.324448585663	-14745.837387044836	26770.866185785671	7.3220969628191979e+27	3.8792470015181831e+27	4.8899283491809166e+27	8.7764377980675532e+29	106178888844.40942	120794756231.26828	59196940906.903198	-24762.440340017172	-24246.959050300979	-9651.7007516937811	-5.5518918107120042e+28	-6.4267624807614682e+28	-1.3552759012263166e+28	7.9781611954850825e+29	-118555909240.87721	95702424340.742828	-88523852889.669983	25215.281096852981	-8295.901258613867	-29072.197470381947	3.0034436450895834e+28	-4.3658325800057022e+28	3.8711895767714128e+28	7.8888859871505973e+29	-59146045012.933212	-135783673210.90013	85394372947.232056	-27311.800353839899	-25481.933213529148	26540.436100466381	-1.4025363333726455e+27	4.9546963601353144e+28	-2.8496643256300023e+28	3.3618906721414128e+29	91440950073.972778	-149025882593.8338	-3004686046.8595581	23563.94642664303	-20808.116081547047	15948.402949584837	-1.4988218124374641e+28	2.67420736134269e+28	-7.1041717416960806e+27	6.3513784749130312e+29	-27769767342.959427	63596345537.154144	3834488035.1026001	-14318.175699709996	6878.2203257448127	-17393.714239538516	2.3960042430578628e+28	-3.5767898094992395e+28	1.4770352948597752e+28	3.486563994030148e+29	63156306516.917572	14772925043.838501	-106058244479.84726	18920.07945520807	-7904.9301230837264	-8916.4194739034501	-1.5442127915099223e+28	-6.2113381574441535e+27	1.4427880226856534e+28	7.3558934256079193e+29	68995843091.512024	-39943084581.728607	7343382228.7914429	-28030.040412223916	-5145.3515585257446	-11452.448992734982	-1.5673463317817531e+28	2.0640210810698617e+28	8.0188265069955471e+27	7.7635987324506108e+28	-3136423860.2744446	-74560064601.041412	-25852483685.991028	-12339.094757260333	-14717.189438975038	24228.566081369565	7.924270448214871e+25	2.7236114316348428e+27	7.25439865668039e+26	1.8708086077200895e+29	-27626527462.912048	50884845015.073608	96665612443.660187	18920.741038825712	-7103.761889554451	-9899.9799321871178	4.71303577269506e+27	-9.6477665159632456e+27	-1.1302918753040756e+28	7.6709421945262964e+28	148872292180.95184	13531529281.070221	-22390253642.755676	12405.719711634199	-24339.109162957924	4310.3003754794117	-5.0299251751168573e+27	-7.3485514590729686e+26	6.3065648676756941e+27	5.2209665282849481e+29	-11220196430.208252	126969404647.57819	-72694201545.181778	-18444.870695678925	-12594.736014769755	16929.836136721926	-9.5183632448704237e+26	-4.1582881314390841e+28	1.9003465878080757e+28	2.2541814827907754e+29	61299562133.522491	-122613064419.76366	-59083759369.833282	-18367.372345350392	-9434.6258041610126	13012.751416774816	-1.5881643216110376e+27	9.0887115932318688e+27	1.1974235340910363e+28	4.8822554834099869e+29	29240923924.018127	36206587351.023499	52591922694.161499	-29677.120735718458	-12581.71355472026	-148.49300037533612	-1.5700404578463093e+28	2.4869820132501293e+27	4.1612087266175818e+27	8.2072700506971484e+29	51572622778.626465	99757635337.187744	119230928211.11481	10088.982991915655	-7342.1671042880807	-10631.86511426785	-2.8035347169877825e+28	-6.0563692114144137e+28	-4.6136047886064746e+28	3.7491171132267834e+29	-8406381196.5316467	118392176445.7562	119102509212.26224	26074.684474652022	19072.316190727208	-20718.338494523585	1.060233968166467e+28	-4.658349210043068e+28	-3.0172367234295024e+28	1.2716356307016861e+29	-117612099259.91115	131057488210.9917	-44225486644.648697	18737.492574722273	-28311.115269694066	9338.1508250432817	5.0946198393107223e+27	-7.8598671969684832e+27	6.5917236409600925e+26	6.1686701232531685e+27	-38728705229.577011	-38245488930.607895	-1681734505.8926086	28102.443738888222	29592.219684083117	-19817.962390285898	1.038584469784586e+26	2.7614625182418437e+26	1.8668754953810093e+26	9.7375538338878724e+29	-64947469492.884109	50167723046.693848	88344716391.686707	27325.030685088146	-14.928323223688494	11515.128892620618	5.0491445023075001e+28	-3.0960655474093766e+28	-4.4328309560959984e+28	6.2356689418871194e+29	113214522862.44116	-145583681108.23618	149543581623.37152	-9038.3716947577777	24561.699067504007	23729.218167126746	-1.8297806522445329e+28	2.9480900279100722e+28	-2.1995496054837179e+28	2.8393854640317687e+29	68170076151.457672	-134945601776.68259	-26669367205.6633	20111.595378309299	29222.377314801503	15821.029229937601	1.1765986612857203e+28	5.8590158846170012e+28	-5.109510683935093e+27	6.4748479878678301e+29	-145443689914.16119	-24204099864.793991	46096040772.318848	-6834.4790287476389	17510.082240919619	-21117.138774654428	5.1591165276667554e+28	-1.2659100150456329e+28	1.2136478382988056e+27	3.5446607810123513e+29	85511509485.315308	-54675505685.00325	-51533561712.845032	-25887.192001513758	29098.44347233812	-22637.769064231667	-1.3671133804996694e+28	5.4751849185872672e+27	1.4672457888595301e+28	2.3963977691515404e+28	-4582424394.1262512	94386799141.944763	44259261523.494141	-8273.5803063370186	19760.623606741719	8760.5686014334497	4.6032052099351218e+26	-2.4629619176521757e+27	-1.2603271398055077e+25	7.1146746667727332e+29	71611613231.530243	12448933703.102631	148621803893.99725	-2043.6621513421014	5500.6664132236765	-5609.512690272888	-3.1096421902363582e+28	-2.0804141101686217e+27	-8.1016339574770285e+28	3.0113222005367882e+29	23615218500.427551	-98942417301.676422	134585105760.29547	5634.3057172532717	5370.6965667059194	6136.2292785831887	3.1832658540737599e+27	1.1248445854403476e+28	-1.3728443264288734e+28	9.7999711194275544e+29	-35596105961.872314	75095452519.643799	-49661043146.467316	-20016.919323251081	-25916.010661011569	9761.0790560772075	1.2254740586008607e+28	-5.7447526133077493e+28	1.4286555646658073e+28	2.3493147799709283e+29	-134087835943.36725	85616549959.227692	-72331363345.650665	2265.9479325012981	6000.6697922948151	24385.579635568698	2.631938115081258e+28	-7.1439844409472148e+24	-7.7512393892534204e+27	8.9987279377941739e+29	-21193533004.817337	15730741185.010773	33402078125.347412	-19916.383982597101	-24364.065050317004	6404.7763759292502	-2.2150714495642054e+28	-9.4921150309554132e+27	3.6038289261063647e+28	6.3399923160327474e+29	55683006814.533386	-146023681571.71817	130539435465.14001	-14140.354964947493	-18993.219774678917	23024.908217147415	-5.598251042875294e+26	3.4022513067221086e+28	-1.8033524624523959e+28	8.5823251301826766e+29	81887383960.13501	-4194312661.0453796	101468887343.7554	-20741.74442828714	-15819.772028280317	-19638.43118848206	1.4015273779883214e+28	2.8594797511717199e+28	-1.8623854933669786e+28
