10	1.9890999999999999e+30	0	0	0	0	0	0	5.6116272878524004e+23	0	0	3.2849999999999999e+23	58344000000	0	0	0	47870	0	-1.2811087520537229e+22	0	0	4.8670000000000001e+24	107712000000	0	0	0	35020	0	-5.5687936899570314e+22	0	0	5.9720000000000003e+24	149600000000	0	0	0	29780	0	-3.5225137296609703e+22	0	0	6.3899999999999998e+23	227392000000	0	0	0	24130	0	-1.6403572651085254e+21	0	0	1.8979999999999999e+27	777920000000	0	0	0	13070	0	-4.1619769115857503e+23	0	0	5.6830000000000001e+26	1433170000000	0	0	0	9680	0	-3.6896728167016238e+22	0	0	8.6810000000000007e+25	2875310000000	0	0	0	6800	0	-1.3978200351869192e+21	0	0	1.0239999999999999e+26	4495480000000	0	0	0	5430	0	-6.7424339938287498e+20	0	0	7.3419999999999997e+22	149984000000	0	0	0	30802	0	-6.3172704325319066e+20	0	0
10	1.9890999999999999e+30	559193.61527882621	27738.416816633176	0	0.55432285879696519	0.040470788992455695	0	5.3320693697088254e+23	7.5147467345159965e+22	0	3.2849999999999999e+23	-3601627788.7260504	58668900225.484032	0	-47446.34845748356	-2571.4779117592989	0	7.7362118080611143e+20	-1.2598441007180216e+22	0	4.8670000000000001e+24	85613797772.659164	65179414324.185677	0	-21318.043537057405	27828.89979256683	0	-4.4399774623100173e+22	-3.3804361306541805e+22	0	5.9720000000000003e+24	137893837037.40845	58025804283.470284	0	-11560.354312774118	27453.099810367068	0	-3.2514298044450939e+22	-1.3883662745869459e+22	0	6.3899999999999998e+23	222276489173.27643	47897534801.347137	0	-5095.8859481325162	23587.154183770228	0	-1.6037361319768692e+21	-3.4563898344063861e+20	0	1.8979999999999999e+27	777481432940.67017	26135085480.438591	0	-438.48193293279616	13062.62923342708	0	-4.1596263673205288e+23	-1.3989804506434759e+22	0	5.6830000000000001e+26	1433040139628.5608	19359419979.360374	0	-129.84529889633433	9679.1300599164533	0	-3.6893168080606267e+22	-4.9443085823296556e+20	0	8.6810000000000007e+25	2875277792718.0674	13599949527.766729	0	-32.203998294024935	6799.9242992228128	0	-1.397803564771093e+21	-6.5722409963231427e+18	0	1.0239999999999999e+26	4495466829873.543	10859989456.088331	0	-13.16880276105549	5429.9841857098718	0	-6.7424130505243505e+20	-1.6195462862625247e+18	0	7.3419999999999997e+22	138155455148.65161	57742913095.341927	0	-10813.694215315103	28133.559524446468	0	-5.3489966967791524e+20	-2.2936150177546473e+19	0
10	1.9890999999999999e+30	2187005.7847053958	198870.5080440267	0	1.0649359355602113	0.13612282671829351	0	4.8317012060661841e+23	1.0823821643505368e+23	0	3.2849999999999999e+23	-58919548414.320381	-5491674886.1143618	0	4404.8165955943896	-46989.948695651343	0	1.2399379395460125e+22	1.1557034443563181e+21	0	4.8670000000000001e+24	28306063787.877918	103517036262.23026	0	-33947.118422682935	9108.9767147060102	0	-1.4794831791987188e+22	-5.4115370158435227e+22	0	5.9720000000000003e+24	104610094268.6907	106969035754.51186	0	-21306.307514618587	20834.554496085591	0	-2.477901687157037e+22	-2.5527166373345872e+22	0	6.3899999999999998e+23	207159414395.46353	93639385420.183853	0	-9964.1668502931043	21982.35142249403	0	-1.4954322150900624e+21	-6.7608641448463119e+20	0	1.8979999999999999e+27	776166314811.45996	52240690473.662064	0	-876.46860577341909	13040.523754705373	0	-4.1525775814792215e+23	-2.7963842480227001e+22	0	5.6830000000000001e+26	1432650609539.9409	38715359928.886986	0	-259.66554587661892	9676.5201837885215	0	-3.6882492158059179e+22	-9.8879408545793258e+20	0	8.6810000000000007e+25	2875181178071.9365	27199596222.234653	0	-64.407237871678277	6799.6971819072896	0	-1.3977541758042219e+21	-1.3144464697873588e+19	0	1.0239999999999999e+26	4495427322209.7168	21719915648.614517	0	-26.337523743252337	5429.9367395660875	0	-6.7423502618053483e+20	-3.2391031997422326e+18	0	7.3419999999999997e+22	104577076420.87242	106594083964.40477	0	-20274.543531224881	20713.951376747304	0	-2.8797961546494099e+20	-1.0627679956172349e+20	0
10	1.9890999999999999e+30	4789389.324139175	583616.74940699514	0	1.5314930608648856	0.25006023080990625	0	4.4762648337167066e+23	1.1740016156704799e+23	0	3.2849999999999999e+23	7440035427.9393473	-58236803382.539497	0	47147.939983913682	6353.5408808268594	0	-1.6022129708833301e+21	1.2550107443956923e+22	0	4.8670000000000001e+24	-40690751256.289612	98931736149.212158	0	-32547.23975478252	-13562.119881716992	0	2.1480380538707971e+22	-5.2216022261914497e+22	0	5.9720000000000003e+24	54958269704.235222	139171796692.37933	0	-27709.8833637639	10956.961399639804	0	-1.3178801929385998e+22	-3.3054068391354275e+22	0	6.3899999999999998e+23	182716313861.68872	135164656431.04599	0	-14386.95442520092	19386.225395605732	0	-1.3200785456910269e+21	-9.7674082080763373e+20	0	1.8979999999999999e+27	773976130966.69885	78287367741.378036	0	-1313.4653977283726	13003.708535517584	0	-4.1408398729713212e+23	-4.1906240443054161e+22	0	5.6830000000000001e+26	1432001484869.469	58064340296.897476	0	-389.4357194332502	9672.1707336413783	0	-3.6864713132756758e+22	-1.483018684637843e+21	0	8.6810000000000007e+25	2875020158337.0815	40798637251.000107	0	-96.608960921232878	6799.3186488850142	0	-1.3976719207075752e+21	-1.9716629995909202e+19	0	1.0239999999999999e+26	4495361477253.8076	32579715313.616447	0	-39.506081300812973	5429.8576612936895	0	-6.7422457138726974e+20	-4.8586769942700288e+18	0	7.3419999999999997e+22	54648569451.417282	138964094587.59488	0	-27120.015980745946	10089.427230324703	0	1.4826457565374749e+19	-2.8960310224632886e+20	0
10	1.9890999999999999e+30	8292447.3128970861	1204836.3931302889	0	1.9661036475206068	0.37259244912692963	0	4.149741515463745e+23	1.2547290107855109e+23	0	3.2849999999999999e+23	57302619856.689003	11054319039.512756	0	-9001.6879653070191	47010.335834784841	0	-1.2576294099709168e+22	-2.4261929768223097e+21	0	4.8670000000000001e+24	-92626093345.491302	52985115487.61927	0	-17472.858877946677	-30724.025403002142	0	4.9248712147417419e+22	-2.816799077715801e+22	0	5.9720000000000003e+24	-3292171726.1655445	149600901676.18362	0	-29773.250795812775	-637.99315130952698	0	5.8337519945055882e+20	-3.5344722021234497e+22	0	6.3899999999999998e+23	150040930058.24261	170598317780.74997	0	-18165.441162327774	15913.372102104175	0	-1.0852017310913998e+21	-1.2342098832752737e+21	0	1.8979999999999999e+27	770913354868.12976	104245736725.01537	0	-1748.9788967447384	12952.225281680319	0	-4.1244268240604968e+23	-5.5801126963408091e+22	0	5.6830000000000001e+26	1431092890745.79	77402882508.961426	0	-519.13084986926629	9666.0823261819132	0	-3.6839847362087231e+22	-1.9770311042085539e+21	0	8.6810000000000007e+25	2874794737303.5337	54396769784.416084	0	-128.80841082209801	6798.7887021432607	0	-1.3975568466763176e+21	-2.6288679696508416e+19	0	1.0239999999999999e+26	4495269295414.1338	43439325186.482933	0	-52.674393945840848	5429.7469505289582	0	-6.7420994742291608e+20	-6.4782708706585006e+18	0	7.3419999999999997e+22	-3655600124.9768248	149700141456.63907	0	-30046.470806682795	-1634.5906180776078	0	2.0955349979435375e+20	-4.8886040187719339e+20	0
10	1.9890999999999999e+30	12628302.795411119	2074273.6252833505	0	2.3630455267610064	0.49432657190574075	0	3.7607747254996301e+23	1.1037765145843978e+23	0	3.2849999999999999e+23	-14482647754.032881	57046076824.52787	0	-46070.483213286716	-11364.660334931648	0	3.1004644343527228e+21	-1.2201166036002184e+22	0	4.8670000000000001e+24	-105543540181.06007	-15251087579.180508	0	5034.5298933929234	-35007.11560728019	0	5.6219410649861168e+22	8.1239506483821098e+21	0	5.9720000000000003e+24	-61028408611.688309	136632714681.27164	0	-27181.618619097055	-12136.345747132991	0	1.4354235706804607e+22	-3.2134805709108051e+22	0	6.3899999999999998e+23	110598230785.62206	198334745796.483	0	-21128.580948253795	11717.674394141401	0	-8.0096124362509989e+20	-1.4368710931004871e+21	0	1.8979999999999999e+27	766981445220.57275	130086516979.29187	0	-2182.5173492849885	12886.132383007463	0	-4.1033564705531499e+23	-6.9632720796873338e+22	0	5.6830000000000001e+26	1429925002176.311	96727509484.565369	0	-648.72602985355354	9658.2558391206348	0	-3.6807914249138974e+22	-2.4707568543701506e+21	0	8.6810000000000007e+25	2874504920273.4561	67993690998.137871	0	-161.00483186865546	6798.1073449783398	0	-1.3974089896280654e+21	-3.2860561257909232e+19	0	1.0239999999999999e+26	4495150777261.9316	54298682001.81414	0	-65.842380282830845	5429.6046068421392	0	-6.7419115772708612e+20	-8.0978892275172772e+18	0	7.3419999999999997e+22	-61186440829.473061	136972533481.95572	0	-28125.170425315475	-12589.452083311746	0	2.6453935445275853e+20	-5.8432316688224348e+20	0
10	1.9890999999999999e+30	17726232.484316394	3160563.4341981448	0	2.7337419097045075	0.58472170267851187	0	3.6973634104043697e+23	6.8181651195042787e+22	0	3.2849999999999999e+23	-56870418802.085518	-16246265953.190002	0	13050.364201450242	-45367.512172554394	0	1.1979765161868107e+22	3.4218573990987747e+21	0	4.8670000000000001e+24	-73938441864.586685	-77060410799.493515	0	25394.707885388314	-24544.053684890008	0	3.9215838085819207e+22	4.0862971946010879e+22	0	5.9720000000000003e+24	-109220713967.01506	102302575742.18736	0	-20347.053783913507	-21737.239750273937	0	2.5918790245582849e+22	-2.4013819056560309e+22	0	6.3899999999999998e+23	66161010096.058815	217110210406.36731	0	-23140.767957540225	6985.949391484538	0	-4.7977283569104139e+20	-1.5753826872746647e+21	0	1.8979999999999999e+27	762184842148.66895	155780561426.88788	0	-2613.5911854838396	12805.504795954588	0	-4.0776523107545926e+23	-8.3385354320425133e+22	0	5.6830000000000001e+26	1428498043908.6875	116034746161.57675	0	-778.1964297582316	9648.6924137510923	0	-3.6768938739366778e+22	-2.9641203303889345e+21	0	8.6810000000000007e+25	2874150714059.5415	81589098075.539978	0	-193.19746936640848	6797.2745817822797	0	-1.3972284045364707e+21	-3.943222962758375e+19	0	1.0239999999999999e+26	4495005923531.1797	65157722493.247208	0	-79.00995900532196	5429.4306296937075	0	-6.7416820865176279e+20	-9.7175384170838794e+18	0	7.3419999999999997e+22	-109062576721.086	102652396555.62819	0	-21279.915438312528	-21340.018785731027	0	2.3460472999819215e+20	-4.7865437745874502e+20	0
10	1.9890999999999999e+30	23575775.005517513	4387614.4603317194	0	3.1223408751748725	0.63860989812450497	0	4.08078637079274e+23	4.6589565142327651e+22	0	3.2849999999999999e+23	18214336516.134827	-55736201408.852089	0	45187.509967858168	15080.737468895077	0	-3.9353669269753514e+21	1.2059013220908877e+22	0	4.8670000000000001e+24	-11243193554.56344	-106522533520.88139	0	35002.074183251105	-3876.8871790636463	0	5.9231478370588678e+21	5.5994720041983826e+22	0	5.9720000000000003e+24	-140334404024.70148	51982129547.282593	0	-10338.327132144163	-27935.644857411575	0	3.3374720001020726e+22	-1.2225727529755626e+22	0	6.3899999999999998e+23	18732418334.061218	226061120800.21249	0	-24108.175434530582	1930.094891547134	0	-1.3582935133106119e+20	-1.6431271719788604e+21	0	1.8979999999999999e+27	756528962248.11951	181298889378.0152	0	-3041.7136001498434	12710.433930159721	0	-4.0473433482826907e+23	-9.7043472568736979e+22	0	5.6830000000000001e+26	1426812290255.6753	135321120028.98941	0	-907.51731727957167	9637.393461157124	0	-3.6722951208862868e+22	-3.4570437337638896e+21	0	8.6810000000000007e+25	2873732126982.4292	95182688209.826065	0	-225.38557016376956	6796.2904180035748	0	-1.3970151711933624e+21	-4.6003637013896995e+19	0	1.0239999999999999e+26	4494834735118.3574	76016383393.215469	0	-92.177048970758804	5429.225018419389	0	-6.741411107752069e+20	-1.1337224605936722e+19	0	7.3419999999999997e+22	-139970061150.06824	52107746735.857033	0	-10660.004003831549	-26973.425724481891	0	2.2313368005328916e+20	-2.1658653936519155e+20	0
10	1.9890999999999999e+30	30245607.12091409	5716946.7119631032	0	3.5537648440959195	0.69507713482006461	0	4.4510498532055749e+23	7.1748173883209605e+22	0	3.2849999999999999e+23	54215983218.414162	21713546182.916183	0	-17673.20198189043	44462.544499590033	0	-1.1880788443357549e+22	-4.7596879196469823e+21	0	4.8670000000000001e+24	56192768482.291069	-91604718851.361862	0	30008.72007678841	18219.812498681957	0	-2.924512199985375e+22	4.770585881673249e+22	0	5.9720000000000003e+24	-149506714054.22452	-6461962227.1186705	0	1283.7956523336688	-29761.09130489688	0	3.5530699605535076e+22	1.4337267464713292e+21	0	6.3899999999999998e+23	-29542581347.112289	224765263218.32715	0	-23983.440236400704	-3222.018958106622	0	2.1547473536227977e+20	-1.6365667385830956e+21	0	1.8979999999999999e+27	750020192465.64038	206612719312.75906	0	-3466.4011483192166	12601.027525091518	0	-4.0124643152630951e+23	-1.1059162909035468e+23	0	5.6830000000000001e+26	1424868064881.3767	154583161675.43405	0	-1036.6640761772621	9624.3606719945019	0	-3.6669986776304423e+22	-3.9494456637828366e+21	0	8.6810000000000007e+25	2873249168867.0142	108774158606.29451	0	-257.56838321346953	6795.1548603522733	0	-1.3967693877280055e+21	-5.2574719404741927e+19	0	1.0239999999999999e+26	4494637213081.7861	86874601432.71582	0	-105.34356927856533	5428.9877722580231	0	-6.7410987730428533e+20	-1.2956951171182723e+19	0	7.3419999999999997e+22	-149170425153.93875	-6646260773.0790234	0	1776.2512082186502	-28866.804240627851	0	2.6204834940263865e+20	1.1510163653009867e+20	0
10	1.9890999999999999e+30	37804372.521636337	7191850.0667616557	0	4.0056115508987844	0.78563938524566013	0	4.4970618482509095e+23	1.0607050299138061e+23	0	3.2849999999999999e+23	-24842372521.497055	53428065197.948242	0	-43089.666143039416	-19726.54323812473	0	5.3017669222834215e+21	-1.1383398195822231e+22	0	4.8670000000000001e+24	100465431018.25105	-38827751580.382721	0	12698.45685615915	32651.559345185779	0	-5.1976866760579508e+22	2.0100225824756018e+22	0	5.9720000000000003e+24	-135304559044.34988	-63896254094.770668	0	12708.421377810775	-26929.207639824479	0	3.2053339235228253e+22	1.4914682718603128e+22	0	6.3899999999999998e+23	-76473235960.259048	213263820133.12289	0	-22768.415612658537	-8236.6004700475642	0	5.5819994690236429e+20	-1.5554849274428958e+21	0	1.8979999999999999e+27	742665882795.85425	231693501437.5593	0	-3887.1743138717056	12477.409549575428	0	-3.9730549313244266e+23	-1.240144720695746e+23	0	5.6830000000000001e+26	1422665740556.5225	173817405362.16452	0	-1165.6122168336549	9609.5960303878219	0	-3.6610081921907812e+22	-4.441241013165777e+21	0	8.6810000000000007e+25	2872701851038.1167	122363206485.25804	0	-289.74515964940633	6793.86791716887	0	-1.3964911444033245e+21	-5.9145402861176046e+19	0	1.0239999999999999e+26	4494413358641.5605	97732313341.172577	0	-118.50943926461703	5428.7188903998358	0	-6.7407451920994035e+20	-1.4576720469826607e+19	0	7.3419999999999997e+22	-135212323868.75246	-64265155180.383766	0	13707.020829441131	-26705.869464505711	0	3.4351654903814901e+20	3.8290679459675242e+20	0
